game_id,season,week,gameday,home_team,away_team,home_elo_before,away_elo_before,elo_diff,home_elo_with_hfa_diff,elo_home_win_prob,home_elo_after,away_elo_after
2018_03_TEN_JAX,2018,3,2018-09-23,JAX,TEN,1519.9119819626906,1500.0,19.91198196269056,74.91198196269056,0.6061668730677868,1507.7886445013348,1512.1233374613557
2018_03_SF_KC,2018,3,2018-09-23,KC,SF,1522.8579448517032,1499.9119819626906,22.945962889012662,77.94596288901266,0.610328445348165,1530.6513759447398,1492.118550869654
2018_03_OAK_MIA,2018,3,2018-09-23,MIA,OAK,1520.0880180373094,1480.5558214288137,39.532196608495724,94.53219660849572,0.6327821795995534,1527.4323744453184,1473.2114650208048
2018_03_BUF_MIN,2018,3,2018-09-23,MIN,BUF,1510.0,1479.9119819626906,30.08801803730944,85.08801803730944,0.6200607309698468,1497.598785380603,1492.3131965820876
2018_03_IND_PHI,2018,3,2018-09-23,PHI,IND,1500.0880180373094,1500.6419425630693,-0.5539245257598395,54.44607547424016,0.5777190444797375,1508.5336371477147,1492.196323452664
2018_03_GB_WAS,2018,3,2018-09-23,WAS,GB,1499.3580574369307,1506.8601299062102,-7.502072469279483,47.49792753072052,0.5679323287476502,1507.9994108619778,1498.218776481163
2018_03_LAC_LA,2018,3,2018-09-23,LA,LAC,1519.3580574369307,1500.0880180373094,19.270039399621282,74.27003939962128,0.6052843496604533,1527.2523704437217,1492.1937050305185
2018_03_CHI_ARI,2018,3,2018-09-23,ARI,CHI,1480.6419425630693,1500.0,-19.35805743693072,35.64194256306928,0.5511137000991851,1469.6196685610855,1511.0222740019838
2018_03_DAL_SEA,2018,3,2018-09-23,SEA,DAL,1483.1398700937898,1499.9119819626906,-16.772111868900765,38.227888131099235,0.5547934161206785,1492.0440017713763,1491.007850285104
2018_03_NE_DET,2018,3,2018-09-23,DET,NE,1480.0880180373094,1500.0880180373094,-20.0,35.0,0.550199353253537,1489.0840309722387,1491.0920051023802
2018_03_PIT_TB,2018,3,2018-09-24,TB,PIT,1519.9119819626906,1490.2819252420866,29.63005672060399,84.63005672060399,0.6194394756343299,1507.523192450004,1502.6707147547731
2018_04_MIN_LA,2018,4,2018-09-27,LA,MIN,1527.2523704437217,1497.598785380603,29.653585063118726,84.65358506311873,0.6194714029657515,1534.8629423844068,1489.988213439918
2018_04_CIN_ATL,2018,4,2018-09-30,ATL,CIN,1488.8131688334333,1510.9048971001716,-22.0917282667383,32.9082717332617,0.5472176909726086,1477.8688150139812,1521.8492509196237
2018_04_TB_CHI,2018,4,2018-09-30,CHI,TB,1511.0222740019838,1507.523192450004,3.4990815519797707,58.49908155197977,0.5834003048340408,1519.354267905303,1499.1911985466847
2018_04_DET_DAL,2018,4,2018-09-30,DAL,DET,1491.007850285104,1489.0840309722387,1.923819312865362,56.92381931286536,0.5811947404047395,1499.3839554770093,1480.7079257803334
2018_04_BUF_GB,2018,4,2018-09-30,GB,BUF,1498.218776481163,1492.3131965820876,5.905579899075519,60.90557989907552,0.5867632397349074,1506.483511686465,1484.0484613767858
2018_04_HOU_IND,2018,4,2018-09-30,IND,HOU,1492.196323452664,1471.4843808384871,20.711942614176905,75.7119426141769,0.6072656656691833,1480.0510101392804,1483.6296941518708
2018_04_NYJ_JAX,2018,4,2018-09-30,JAX,NYJ,1507.7886445013348,1491.1945028642092,16.59414163712563,71.59414163712563,0.6015982650392127,1515.7566792005505,1483.2264681649935
2018_04_MIA_NE,2018,4,2018-09-30,NE,MIA,1491.0920051023802,1527.4323744453184,-36.340369342938175,18.659630657061825,0.5268275781374058,1500.555453539632,1517.9689260080665
2018_04_PHI_TEN,2018,4,2018-09-30,TEN,PHI,1512.1233374613557,1508.5336371477147,3.5897003136410603,58.58970031364106,0.5835270818474387,1520.4527958244068,1500.2041787846636
2018_04_SEA_ARI,2018,4,2018-09-30,ARI,SEA,1469.6196685610855,1492.0440017713763,-22.424333210290797,32.5756667897092,0.5467432599192171,1458.6848033627011,1502.9788669697607
2018_04_CLE_OAK,2018,4,2018-09-30,OAK,CLE,1473.2114650208048,1498.4355538563948,-25.22408883559001,29.77591116440999,0.5427463770415619,1482.3565374799734,1489.2904813972261
2018_04_SF_LAC,2018,4,2018-09-30,LAC,SF,1492.1937050305185,1492.118550869654,0.07515416086448568,55.075154160864486,0.5786022385872809,1500.6216602587729,1483.6905956413996
2018_04_NO_NYG,2018,4,2018-09-30,NYG,NO,1491.743507292612,1508.8054560476915,-17.061948755079356,37.93805124492064,0.55438127890444,1480.6558817145233,1519.8930816257803
2018_04_BAL_PIT,2018,4,2018-09-30,PIT,BAL,1502.6707147547731,1508.976346794445,-6.305632039671764,48.694367960328236,0.5696215645590091,1491.278283463593,1520.368778085625
2018_04_KC_DEN,2018,4,2018-10-01,DEN,KC,1507.415979720261,1530.6513759447398,-23.23539622447879,31.76460377552121,0.5455859970897536,1496.504259778466,1541.563095886535
2018_05_IND_NE,2018,5,2018-10-04,NE,IND,1500.555453539632,1480.0510101392804,20.504443400351647,75.50444340035165,0.6069807572083773,1508.4158383954646,1472.1906252834478
2018_05_TEN_BUF,2018,5,2018-10-07,BUF,TEN,1484.0484613767858,1520.4527958244068,-36.40433444762107,18.595665552378932,0.5267357890560922,1493.513745595664,1510.9875116055287
2018_05_NYG_CAR,2018,5,2018-10-07,CAR,NYG,1508.530515129691,1480.6558817145233,27.874633415167636,82.87463341516764,0.6170545164207109,1516.1894248012768,1472.9969720429374
2018_05_MIA_CIN,2018,5,2018-10-07,CIN,MIA,1521.8492509196237,1517.9689260080665,3.8803249115571816,58.88032491155718,0.5839335954336049,1530.1705790109515,1509.6475979167387
2018_05_BAL_CLE,2018,5,2018-10-07,CLE,BAL,1489.2904813972261,1520.368778085625,-31.07829668839895,23.92170331160105,0.5343718009542755,1498.6030453781407,1511.0562141047105
2018_05_GB_DET,2018,5,2018-10-07,DET,GB,1480.7079257803334,1506.483511686465,-25.775585906131482,29.224414093868518,0.5419584036161876,1489.8687577080098,1497.3226797587886
2018_05_JAX_KC,2018,5,2018-10-07,KC,JAX,1541.563095886535,1515.7566792005505,25.80641668598446,80.80641668598446,0.6142373483876438,1549.278348918782,1508.0414261683034
2018_05_DEN_NYJ,2018,5,2018-10-07,NYJ,DEN,1483.2264681649935,1496.504259778466,-13.277791613472345,41.722208386527655,0.5597561187455975,1492.0313457900816,1487.6993821533779
2018_05_ATL_PIT,2018,5,2018-10-07,PIT,ATL,1491.278283463593,1477.8688150139812,13.409468449611722,68.40946844961172,0.5971963077253922,1499.3343573090851,1469.812741168489
2018_05_OAK_LAC,2018,5,2018-10-07,LAC,OAK,1500.6216602587729,1482.3565374799734,18.265122778799423,73.26512277879942,0.6039014429257138,1508.5436314002586,1474.4345663384877
2018_05_MIN_PHI,2018,5,2018-10-07,PHI,MIN,1500.2041787846636,1489.988213439918,10.215965344745655,65.21596534474565,0.5927663658242138,1488.3488514681792,1501.8435407564023
2018_05_LA_SEA,2018,5,2018-10-07,SEA,LA,1502.9788669697607,1534.8629423844068,-31.884075414646077,23.115924585353923,0.5332174901318146,1492.3145171671244,1545.527292187043
2018_05_ARI_SF,2018,5,2018-10-07,SF,ARI,1483.6905956413996,1458.6848033627011,25.005792278698436,80.00579227869844,0.6131447290935546,1471.4277010595285,1470.9476979445722
2018_05_DAL_HOU,2018,5,2018-10-07,HOU,DAL,1483.6296941518708,1499.3839554770093,-15.754261325138486,39.245738674861514,0.5562401609493371,1492.504890932884,1490.508758695996
2018_05_WAS_NO,2018,5,2018-10-08,NO,WAS,1519.8930816257803,1507.9994108619778,11.893670763802447,66.89367076380245,0.5950955633125419,1527.9911703595294,1499.9013221282287
2018_06_PHI_NYG,2018,6,2018-10-11,NYG,PHI,1472.9969720429374,1488.3488514681792,-15.351879425241805,39.648120574758195,0.5568118339823345,1461.8607353632906,1499.485088147826
2018_06_TB_ATL,2018,6,2018-10-14,ATL,TB,1469.812741168489,1499.1911985466847,-29.378457378195662,25.621542621804338,0.5368056680873169,1479.0766278067426,1489.9273119084312
2018_06_PIT_CIN,2018,6,2018-10-14,CIN,PIT,1530.1705790109515,1499.3343573090851,30.836221701866407,85.8362217018664,0.6210748729286373,1517.7490815523788,1511.7558547676579
2018_06_LAC_CLE,2018,6,2018-10-14,CLE,LAC,1498.6030453781407,1508.5436314002586,-9.940586022117941,45.05941397788206,0.5644845734967313,1487.313353908206,1519.8333228701933
2018_06_BUF_HOU,2018,6,2018-10-14,HOU,BUF,1492.504890932884,1493.513745595664,-1.0088546627798678,53.99114533722013,0.5770800358289476,1500.9632902163053,1485.0553463122428
2018_06_CHI_MIA,2018,6,2018-10-14,MIA,CHI,1509.6475979167387,1519.354267905303,-9.706669988564272,45.29333001143573,0.5648155777202463,1518.351286362334,1510.6505794597078
2018_06_ARI_MIN,2018,6,2018-10-14,MIN,ARI,1501.8435407564023,1470.9476979445722,30.895842811830107,85.89584281183011,0.6211556401362308,1509.4204279536777,1463.3708107472967
2018_06_IND_NYJ,2018,6,2018-10-14,NYJ,IND,1492.0313457900816,1472.1906252834478,19.840720506633716,74.84072050663372,0.6060689390121667,1499.9099670098383,1464.3120040636911
2018_06_SEA_OAK,2018,6,2018-10-14,OAK,SEA,1474.4345663384877,1492.3145171671244,-17.879950828636765,37.120049171363235,0.5532177089258924,1463.37021215997,1503.3788713456422
2018_06_CAR_WAS,2018,6,2018-10-14,WAS,CAR,1499.9013221282287,1516.1894248012768,-16.288102673048115,38.711897326951885,0.5554814908532781,1508.7916923111632,1507.2990546183423
2018_06_LA_DEN,2018,6,2018-10-14,DEN,LA,1487.6993821533779,1545.527292187043,-57.82791003366515,-2.827910033665148,0.49593040018934553,1477.780774149591,1555.44590019083
2018_06_JAX_DAL,2018,6,2018-10-14,DAL,JAX,1490.508758695996,1508.0414261683034,-17.532667472307367,37.46733252769263,0.5537117753555112,1499.4345231888858,1499.1156616754135
2018_06_BAL_TEN,2018,6,2018-10-14,TEN,BAL,1510.9875116055287,1511.0562141047105,-0.06870249918188165,54.93129750081812,0.5784003153739418,1499.41950529805,1522.6242204121893
2018_06_KC_NE,2018,6,2018-10-14,NE,KC,1508.4158383954646,1549.278348918782,-40.862510523317496,14.137489476682504,0.5203342612150508,1518.0091531711635,1539.6850341430832
2018_06_SF_GB,2018,6,2018-10-15,GB,SF,1497.3226797587886,1471.4277010595285,25.894978699260037,80.89497869926004,0.6143581393037216,1505.035516972714,1463.714863845603
2018_07_DEN_ARI,2018,7,2018-10-18,ARI,DEN,1463.3708107472967,1477.780774149591,-14.409963402294352,40.59003659770565,0.5581494444886643,1452.2078218575234,1488.9437630393643
2018_07_NE_CHI,2018,7,2018-10-21,CHI,NE,1510.6505794597078,1518.0091531711635,-7.35857371145562,47.64142628854438,0.5681350166404587,1499.2878791268986,1529.3718535039727
2018_07_BUF_IND,2018,7,2018-10-21,IND,BUF,1464.3120040636911,1485.0553463122428,-20.7433422485517,34.2566577514483,0.5491401548903229,1473.3292009658846,1476.0381494100493
2018_07_HOU_JAX,2018,7,2018-10-21,JAX,HOU,1499.1156616754135,1500.9632902163053,-1.8476285408917192,53.15237145910828,0.5759011936979553,1487.5976378014545,1512.4813140902643
2018_07_DET_MIA,2018,7,2018-10-21,MIA,DET,1518.351286362334,1489.8687577080098,28.482528654324142,83.48252865432414,0.6178810616585013,1505.993665129164,1502.2263789411797
2018_07_MIN_NYJ,2018,7,2018-10-21,NYJ,MIN,1499.9099670098383,1509.4204279536777,-9.510460943839462,45.48953905616054,0.5650931799112098,1488.6081034116141,1520.722291551902
2018_07_CAR_PHI,2018,7,2018-10-21,PHI,CAR,1499.485088147826,1507.2990546183423,-7.813966470516334,47.186033529483666,0.5674917090195006,1488.135253967436,1518.6488887987323
2018_07_CLE_TB,2018,7,2018-10-21,TB,CLE,1489.9273119084312,1487.313353908206,2.6139580002252387,57.61395800022524,0.5821614259751019,1498.284083388929,1478.956582427708
2018_07_NO_BAL,2018,7,2018-10-21,BAL,NO,1522.6242204121893,1527.9911703595294,-5.366949947340117,49.63305005265988,0.5709457437169365,1511.2053055378506,1539.4100852338681
2018_07_LA_SF,2018,7,2018-10-21,SF,LA,1463.714863845603,1555.44590019083,-91.73103634522681,-36.73103634522681,0.44733584918703007,1454.7681468618625,1564.3926171745704
2018_07_DAL_WAS,2018,7,2018-10-21,WAS,DAL,1508.7916923111632,1499.4345231888858,9.357169122277355,64.35716912227736,0.5915724564958609,1516.960243181246,1491.265972318803
2018_07_CIN_KC,2018,7,2018-10-21,KC,CIN,1539.6850341430832,1517.7490815523788,21.935952590704346,76.93595259070435,0.6089448112303559,1547.506137918476,1509.927977776986
2018_07_TEN_LAC,2018,7,2018-10-21,LAC,TEN,1519.8333228701933,1499.41950529805,20.413817572143444,75.41381757214344,0.6068562998288983,1527.6961968736155,1491.5566312946278
2018_07_NYG_ATL,2018,7,2018-10-22,ATL,NYG,1479.0766278067426,1461.8607353632906,17.21589244345205,72.21589244345205,0.6024557795817178,1487.0275122151083,1453.9098509549249
2018_08_MIA_HOU,2018,8,2018-10-25,HOU,MIA,1512.4813140902643,1505.993665129164,6.487648961100376,61.487648961100376,0.5875754442815431,1520.7298052046335,1497.7451740147947
2018_08_BAL_CAR,2018,8,2018-10-28,CAR,BAL,1518.6488887987323,1511.2053055378506,7.443583260881724,62.443583260881724,0.5889082951494643,1526.870722895743,1502.9834714408398
2018_08_NYJ_CHI,2018,8,2018-10-28,CHI,NYJ,1499.2878791268986,1488.6081034116141,10.67977571528445,65.67977571528445,0.5934107064819671,1507.4196649972591,1480.4763175412536
2018_08_TB_CIN,2018,8,2018-10-28,CIN,TB,1509.927977776986,1498.284083388929,11.643894388056879,66.64389438805688,0.5947490614161615,1518.0329965486626,1490.1790646172524
2018_08_SEA_DET,2018,8,2018-10-28,DET,SEA,1502.2263789411797,1503.3788713456422,-1.152492404462464,53.847507595537536,0.5768782242140065,1490.6888144568995,1514.9164358299224
2018_08_DEN_KC,2018,8,2018-10-28,KC,DEN,1547.506137918476,1488.9437630393643,58.56237487911176,113.56237487911176,0.6578477208900325,1554.3491835006753,1482.100717457165
2018_08_WAS_NYG,2018,8,2018-10-28,NYG,WAS,1453.9098509549249,1516.960243181246,-63.05039222632104,-8.050392226321037,0.4884166272174409,1444.141518410576,1526.7285757255947
2018_08_CLE_PIT,2018,8,2018-10-28,PIT,CLE,1511.7558547676579,1478.956582427708,32.799272339949766,87.79927233994977,0.6237306166588716,1519.2812424344804,1471.4311947608855
2018_08_IND_OAK,2018,8,2018-10-28,OAK,IND,1463.37021215997,1473.3292009658846,-9.958988805914714,45.041011194085286,0.5644585300891168,1452.0810415581875,1484.618371567667
2018_08_SF_ARI,2018,8,2018-10-28,ARI,SF,1452.2078218575234,1454.7681468618625,-2.56032500433912,52.43967499566088,0.5748988654317003,1460.7098445488894,1446.2661241704966
2018_08_GB_LA,2018,8,2018-10-28,LA,GB,1564.3926171745704,1505.035516972714,59.35710020185638,114.35710020185638,0.6588766922874412,1571.2150833288217,1498.2130508184628
2018_08_NO_MIN,2018,8,2018-10-28,MIN,NO,1520.722291551902,1539.4100852338681,-18.68779368196624,36.31220631803376,0.5520680174309832,1509.6809312032822,1550.4514455824878
2018_08_PHI_JAX,2018,8,2018-10-28,JAX,PHI,1487.5976378014545,1488.135253967436,-0.5376161659814898,54.46238383401851,0.5777419468795563,1476.0427988638635,1499.690092905027
2018_08_NE_BUF,2018,8,2018-10-29,BUF,NE,1476.0381494100493,1529.3718535039727,-53.333704093923416,1.6662959060765843,0.5023979741855372,1465.9901899263386,1539.4198129876834
2018_09_OAK_SF,2018,9,2018-11-01,SF,OAK,1446.2661241704966,1452.0810415581875,-5.814917387690912,49.18508261230909,0.5703139309156232,1454.8598455521842,1443.4873201765
2018_09_PIT_BAL,2018,9,2018-11-04,BAL,PIT,1502.9834714408398,1519.2812424344804,-16.297770993640597,38.7022290063594,0.5554677482970486,1491.8741164748988,1530.3905974004215
2018_09_CHI_BUF,2018,9,2018-11-04,BUF,CHI,1465.9901899263386,1507.4196649972591,-41.42947507092049,13.570524929079511,0.519519629788845,1455.5997973305618,1517.810057593036
2018_09_TB_CAR,2018,9,2018-11-04,CAR,TB,1526.870722895743,1490.1790646172524,36.69165827849065,91.69165827849065,0.6289744280815894,1534.2912343341113,1482.758553178884
2018_09_KC_CLE,2018,9,2018-11-04,CLE,KC,1471.4311947608855,1554.3491835006753,-82.91798873978973,-27.917988739789735,0.4599090343543582,1462.2330140737984,1563.5473641877625
2018_09_NYJ_MIA,2018,9,2018-11-04,MIA,NYJ,1497.7451740147947,1480.4763175412536,17.268856473541064,72.26885647354106,0.6025287982269175,1505.6945980502562,1472.526893505792
2018_09_DET_MIN,2018,9,2018-11-04,MIN,DET,1509.6809312032822,1490.6888144568995,18.992116746382635,73.99211674638264,0.6049020565234373,1517.5828900728134,1482.7868555873683
2018_09_ATL_WAS,2018,9,2018-11-04,WAS,ATL,1526.7285757255947,1487.0275122151083,39.70106351048639,94.70106351048639,0.6330080306605237,1514.0684151123842,1499.687672828319
2018_09_HOU_DEN,2018,9,2018-11-04,DEN,HOU,1482.100717457165,1520.7298052046335,-38.629087747468475,16.370912252531525,0.5235422161352653,1471.6298731344598,1531.2006495273388
2018_09_LAC_SEA,2018,9,2018-11-04,SEA,LAC,1514.9164358299224,1527.6961968736155,-12.779761043693043,42.22023895630696,0.5604624837662834,1503.7071861545967,1538.9054465489412
2018_09_LA_NO,2018,9,2018-11-04,NO,LA,1550.4514455824878,1571.2150833288217,-20.76363774633387,34.23636225366613,0.5491112292716109,1559.4692209970556,1562.197307914254
2018_09_GB_NE,2018,9,2018-11-04,NE,GB,1539.4198129876834,1498.2130508184628,41.20676216922061,96.20676216922061,0.6350192361197747,1546.719428265288,1490.9134355408582
2018_09_TEN_DAL,2018,9,2018-11-05,DAL,TEN,1491.265972318803,1491.5566312946278,-0.29065897582472644,54.709341024175274,0.5780887165824038,1479.7041979871549,1503.118405626276
2018_10_CAR_PIT,2018,10,2018-11-08,PIT,CAR,1530.3905974004215,1534.2912343341113,-3.9006369336898388,51.09936306631016,0.5730122030828875,1538.9303533387638,1525.751478395769
2018_10_DET_CHI,2018,10,2018-11-11,CHI,DET,1517.810057593036,1482.7868555873683,35.0232020056676,90.0232020056676,0.6267303274914947,1525.275451043206,1475.3214621371983
2018_10_NO_CIN,2018,10,2018-11-11,CIN,NO,1518.0329965486626,1559.4692209970556,-41.43622444839298,13.563775551607023,0.5195099314499565,1507.6427979196635,1569.8594196260547
2018_10_ATL_CLE,2018,10,2018-11-11,CLE,ATL,1462.2330140737984,1499.687672828319,-37.45465875452055,17.54534124547945,0.5252283335922937,1471.7284474019525,1490.1922395001648
2018_10_JAX_IND,2018,10,2018-11-11,IND,JAX,1484.618371567667,1476.0427988638635,8.575572703803573,63.57557270380357,0.5904849309653161,1492.8086729483607,1467.8524974831698
2018_10_ARI_KC,2018,10,2018-11-11,KC,ARI,1563.5473641877625,1460.7098445488894,102.83751963887312,157.83751963887312,0.7127106864568126,1569.2931504586263,1454.9640582780255
2018_10_BUF_NYJ,2018,10,2018-11-11,NYJ,BUF,1472.526893505792,1455.5997973305618,16.92709617523019,71.92709617523019,0.6020575516007843,1460.4857424737763,1467.6409483625775
2018_10_WAS_TB,2018,10,2018-11-11,TB,WAS,1482.758553178884,1514.0684151123842,-31.309861933500088,23.690138066499912,0.5340401114602162,1472.0777509496797,1524.7492173415885
2018_10_NE_TEN,2018,10,2018-11-11,TEN,NE,1503.118405626276,1546.719428265288,-43.601022639011944,11.398977360988056,0.5163985635806659,1512.7904343546627,1537.0473995369011
2018_10_LAC_OAK,2018,10,2018-11-11,OAK,LAC,1443.4873201765,1538.9054465489412,-95.4181263724413,-40.41812637244129,0.44209462206313876,1434.645427735237,1547.747338990204
2018_10_MIA_GB,2018,10,2018-11-11,GB,MIA,1490.9134355408582,1505.6945980502562,-14.781162509397973,40.21883749060203,0.5576224060109685,1499.760987420639,1496.8470461704756
2018_10_SEA_LA,2018,10,2018-11-11,LA,SEA,1562.197307914254,1503.7071861545967,58.49012175965731,113.49012175965731,0.6577540972293097,1569.0422259696677,1496.862268099183
2018_10_DAL_PHI,2018,10,2018-11-11,PHI,DAL,1499.690092905027,1479.7041979871549,19.9858949178722,74.9858949178722,0.6062684420457146,1487.5647240641129,1491.8295668280691
2018_10_NYG_SF,2018,10,2018-11-12,SF,NYG,1454.8598455521842,1444.141518410576,10.718327141608142,65.71832714160814,0.5934642489590817,1442.9905605730025,1456.0108033897577
2018_11_GB_SEA,2018,11,2018-11-15,SEA,GB,1496.862268099183,1499.760987420639,-2.8987193214559284,52.10128067854407,0.5744227352581263,1505.3738133940205,1491.2494421258014
2018_11_DAL_ATL,2018,11,2018-11-18,ATL,DAL,1490.1922395001648,1491.8295668280691,-1.6373273279043588,53.36267267209564,0.5761968400654287,1478.6683026988562,1503.3535036293777
2018_11_CIN_BAL,2018,11,2018-11-18,BAL,CIN,1491.8741164748988,1507.6427979196635,-15.768681444764752,39.23131855523525,0.5562196711868015,1500.7497230511626,1498.7671913433996
2018_11_CAR_DET,2018,11,2018-11-18,DET,CAR,1475.3214621371983,1525.751478395769,-50.43001625857073,4.569983741429269,0.5065763560115208,1485.1899350169679,1515.8830055159995
