season,week,game_id,gameday,home_team,away_team,home_score,away_score,home_team_won,home_point_diff
2023,5,2023_05_TEN_IND,2023-10-08,IND,TEN,23.0,16.0,1,7.0
2023,5,2023_05_NYG_MIA,2023-10-08,MIA,NYG,31.0,16.0,1,15.0
2023,5,2023_05_NO_NE,2023-10-08,NE,NO,0.0,34.0,0,-34.0
2023,5,2023_05_BAL_PIT,2023-10-08,PIT,BAL,17.0,10.0,1,7.0
2023,5,2023_05_CIN_ARI,2023-10-08,ARI,CIN,20.0,34.0,0,-14.0
2023,5,2023_05_PHI_LA,2023-10-08,LA,PHI,14.0,23.0,0,-9.0
2023,5,2023_05_NYJ_DEN,2023-10-08,DEN,NYJ,21.0,31.0,0,-10.0
2023,5,2023_05_KC_MIN,2023-10-08,MIN,KC,20.0,27.0,0,-7.0
2023,5,2023_05_DAL_SF,2023-10-08,SF,DAL,42.0,10.0,1,32.0
2023,5,2023_05_GB_LV,2023-10-09,LV,GB,17.0,13.0,1,4.0
2023,6,2023_06_DEN_KC,2023-10-12,KC,DEN,19.0,8.0,1,11.0
2023,6,2023_06_BAL_TEN,2023-10-15,TEN,BAL,16.0,24.0,0,-8.0
2023,6,2023_06_WAS_ATL,2023-10-15,ATL,WAS,16.0,24.0,0,-8.0
2023,6,2023_06_MIN_CHI,2023-10-15,CHI,MIN,13.0,19.0,0,-6.0
2023,6,2023_06_SEA_CIN,2023-10-15,CIN,SEA,17.0,13.0,1,4.0
2023,6,2023_06_SF_CLE,2023-10-15,CLE,SF,19.0,17.0,1,2.0
2023,6,2023_06_NO_HOU,2023-10-15,HOU,NO,20.0,13.0,1,7.0
2023,6,2023_06_IND_JAX,2023-10-15,JAX,IND,37.0,20.0,1,17.0
2023,6,2023_06_CAR_MIA,2023-10-15,MIA,CAR,42.0,21.0,1,21.0
2023,6,2023_06_NE_LV,2023-10-15,LV,NE,21.0,17.0,1,4.0
2023,6,2023_06_ARI_LA,2023-10-15,LA,ARI,26.0,9.0,1,17.0
2023,6,2023_06_PHI_NYJ,2023-10-15,NYJ,PHI,20.0,14.0,1,6.0
2023,6,2023_06_DET_TB,2023-10-15,TB,DET,6.0,20.0,0,-14.0
2023,6,2023_06_NYG_BUF,2023-10-15,BUF,NYG,14.0,9.0,1,5.0
2023,6,2023_06_DAL_LAC,2023-10-16,LAC,DAL,17.0,20.0,0,-3.0
2023,7,2023_07_JAX_NO,2023-10-19,NO,JAX,24.0,31.0,0,-7.0
2023,7,2023_07_DET_BAL,2023-10-22,BAL,DET,38.0,6.0,1,32.0
2023,7,2023_07_LV_CHI,2023-10-22,CHI,LV,30.0,12.0,1,18.0
2023,7,2023_07_CLE_IND,2023-10-22,IND,CLE,38.0,39.0,0,-1.0
2023,7,2023_07_BUF_NE,2023-10-22,NE,BUF,29.0,25.0,1,4.0
2023,7,2023_07_WAS_NYG,2023-10-22,NYG,WAS,14.0,7.0,1,7.0
2023,7,2023_07_ATL_TB,2023-10-22,TB,ATL,13.0,16.0,0,-3.0
2023,7,2023_07_PIT_LA,2023-10-22,LA,PIT,17.0,24.0,0,-7.0
2023,7,2023_07_ARI_SEA,2023-10-22,SEA,ARI,20.0,10.0,1,10.0
2023,7,2023_07_GB_DEN,2023-10-22,DEN,GB,19.0,17.0,1,2.0
2023,7,2023_07_LAC_KC,2023-10-22,KC,LAC,31.0,17.0,1,14.0
2023,7,2023_07_MIA_PHI,2023-10-22,PHI,MIA,31.0,17.0,1,14.0
2023,7,2023_07_SF_MIN,2023-10-23,MIN,SF,22.0,17.0,1,5.0
2023,8,2023_08_TB_BUF,2023-10-26,BUF,TB,24.0,18.0,1,6.0
2023,8,2023_08_HOU_CAR,2023-10-29,CAR,HOU,15.0,13.0,1,2.0
2023,8,2023_08_LA_DAL,2023-10-29,DAL,LA,43.0,20.0,1,23.0
2023,8,2023_08_MIN_GB,2023-10-29,GB,MIN,10.0,24.0,0,-14.0
2023,8,2023_08_NO_IND,2023-10-29,IND,NO,27.0,38.0,0,-11.0
2023,8,2023_08_NE_MIA,2023-10-29,MIA,NE,31.0,17.0,1,14.0
2023,8,2023_08_NYJ_NYG,2023-10-29,NYG,NYJ,10.0,13.0,0,-3.0
2023,8,2023_08_JAX_PIT,2023-10-29,PIT,JAX,10.0,20.0,0,-10.0
2023,8,2023_08_ATL_TEN,2023-10-29,TEN,ATL,28.0,23.0,1,5.0
2023,8,2023_08_PHI_WAS,2023-10-29,WAS,PHI,31.0,38.0,0,-7.0
2023,8,2023_08_CLE_SEA,2023-10-29,SEA,CLE,24.0,20.0,1,4.0
2023,8,2023_08_BAL_ARI,2023-10-29,ARI,BAL,24.0,31.0,0,-7.0
2023,8,2023_08_KC_DEN,2023-10-29,DEN,KC,24.0,9.0,1,15.0
2023,8,2023_08_CIN_SF,2023-10-29,SF,CIN,17.0,31.0,0,-14.0
2023,8,2023_08_CHI_LAC,2023-10-29,LAC,CHI,30.0,13.0,1,17.0
2023,8,2023_08_LV_DET,2023-10-30,DET,LV,26.0,14.0,1,12.0
2023,9,2023_09_TEN_PIT,2023-11-02,PIT,TEN,20.0,16.0,1,4.0
2023,9,2023_09_MIA_KC,2023-11-05,KC,MIA,21.0,14.0,1,7.0
2023,9,2023_09_MIN_ATL,2023-11-05,ATL,MIN,28.0,31.0,0,-3.0
2023,9,2023_09_SEA_BAL,2023-11-05,BAL,SEA,37.0,3.0,1,34.0
2023,9,2023_09_ARI_CLE,2023-11-05,CLE,ARI,27.0,0.0,1,27.0
2023,9,2023_09_LA_GB,2023-11-05,GB,LA,20.0,3.0,1,17.0
2023,9,2023_09_TB_HOU,2023-11-05,HOU,TB,39.0,37.0,1,2.0
2023,9,2023_09_WAS_NE,2023-11-05,NE,WAS,17.0,20.0,0,-3.0
2023,9,2023_09_CHI_NO,2023-11-05,NO,CHI,24.0,17.0,1,7.0
2023,9,2023_09_IND_CAR,2023-11-05,CAR,IND,13.0,27.0,0,-14.0
2023,9,2023_09_NYG_LV,2023-11-05,LV,NYG,30.0,6.0,1,24.0
2023,9,2023_09_DAL_PHI,2023-11-05,PHI,DAL,28.0,23.0,1,5.0
2023,9,2023_09_BUF_CIN,2023-11-05,CIN,BUF,24.0,18.0,1,6.0
2023,9,2023_09_LAC_NYJ,2023-11-06,NYJ,LAC,6.0,27.0,0,-21.0
2023,10,2023_10_CAR_CHI,2023-11-09,CHI,CAR,16.0,13.0,1,3.0
2023,10,2023_10_IND_NE,2023-11-12,NE,IND,6.0,10.0,0,-4.0
2023,10,2023_10_CLE_BAL,2023-11-12,BAL,CLE,31.0,33.0,0,-2.0
2023,10,2023_10_HOU_CIN,2023-11-12,CIN,HOU,27.0,30.0,0,-3.0
2023,10,2023_10_SF_JAX,2023-11-12,JAX,SF,3.0,34.0,0,-31.0
2023,10,2023_10_NO_MIN,2023-11-12,MIN,NO,27.0,19.0,1,8.0
2023,10,2023_10_GB_PIT,2023-11-12,PIT,GB,23.0,19.0,1,4.0
2023,10,2023_10_TEN_TB,2023-11-12,TB,TEN,20.0,6.0,1,14.0
2023,10,2023_10_ATL_ARI,2023-11-12,ARI,ATL,25.0,23.0,1,2.0
2023,10,2023_10_DET_LAC,2023-11-12,LAC,DET,38.0,41.0,0,-3.0
2023,10,2023_10_NYG_DAL,2023-11-12,DAL,NYG,49.0,17.0,1,32.0
2023,10,2023_10_WAS_SEA,2023-11-12,SEA,WAS,29.0,26.0,1,3.0
2023,10,2023_10_NYJ_LV,2023-11-12,LV,NYJ,16.0,12.0,1,4.0
2023,10,2023_10_DEN_BUF,2023-11-13,BUF,DEN,22.0,24.0,0,-2.0
2023,11,2023_11_CIN_BAL,2023-11-16,BAL,CIN,34.0,20.0,1,14.0
2023,11,2023_11_DAL_CAR,2023-11-19,CAR,DAL,10.0,33.0,0,-23.0
2023,11,2023_11_PIT_CLE,2023-11-19,CLE,PIT,13.0,10.0,1,3.0
2023,11,2023_11_CHI_DET,2023-11-19,DET,CHI,31.0,26.0,1,5.0
2023,11,2023_11_LAC_GB,2023-11-19,GB,LAC,23.0,20.0,1,3.0
2023,11,2023_11_ARI_HOU,2023-11-19,HOU,ARI,21.0,16.0,1,5.0
2023,11,2023_11_TEN_JAX,2023-11-19,JAX,TEN,34.0,14.0,1,20.0
2023,11,2023_11_LV_MIA,2023-11-19,MIA,LV,20.0,13.0,1,7.0
2023,11,2023_11_NYG_WAS,2023-11-19,WAS,NYG,19.0,31.0,0,-12.0
2023,11,2023_11_TB_SF,2023-11-19,SF,TB,27.0,14.0,1,13.0
2023,11,2023_11_NYJ_BUF,2023-11-19,BUF,NYJ,32.0,6.0,1,26.0
2023,11,2023_11_SEA_LA,2023-11-19,LA,SEA,17.0,16.0,1,1.0
2023,11,2023_11_MIN_DEN,2023-11-19,DEN,MIN,21.0,20.0,1,1.0
2023,11,2023_11_PHI_KC,2023-11-20,KC,PHI,17.0,21.0,0,-4.0
2023,12,2023_12_GB_DET,2023-11-23,DET,GB,22.0,29.0,0,-7.0
2023,12,2023_12_WAS_DAL,2023-11-23,DAL,WAS,45.0,10.0,1,35.0
2023,12,2023_12_SF_SEA,2023-11-23,SEA,SF,13.0,31.0,0,-18.0
2023,12,2023_12_MIA_NYJ,2023-11-24,NYJ,MIA,13.0,34.0,0,-21.0
2023,12,2023_12_NO_ATL,2023-11-26,ATL,NO,24.0,15.0,1,9.0
2023,12,2023_12_PIT_CIN,2023-11-26,CIN,PIT,10.0,16.0,0,-6.0
2023,12,2023_12_JAX_HOU,2023-11-26,HOU,JAX,21.0,24.0,0,-3.0
2023,12,2023_12_TB_IND,2023-11-26,IND,TB,27.0,20.0,1,7.0
2023,12,2023_12_NE_NYG,2023-11-26,NYG,NE,10.0,7.0,1,3.0
2023,12,2023_12_CAR_TEN,2023-11-26,TEN,CAR,17.0,10.0,1,7.0
2023,12,2023_12_LA_ARI,2023-11-26,ARI,LA,14.0,37.0,0,-23.0
2023,12,2023_12_CLE_DEN,2023-11-26,DEN,CLE,29.0,12.0,1,17.0
2023,12,2023_12_KC_LV,2023-11-26,LV,KC,17.0,31.0,0,-14.0
2023,12,2023_12_BUF_PHI,2023-11-26,PHI,BUF,37.0,34.0,1,3.0
2023,12,2023_12_BAL_LAC,2023-11-26,LAC,BAL,10.0,20.0,0,-10.0
2023,12,2023_12_CHI_MIN,2023-11-27,MIN,CHI,10.0,12.0,0,-2.0
2023,13,2023_13_SEA_DAL,2023-11-30,DAL,SEA,41.0,35.0,1,6.0
2023,13,2023_13_DEN_HOU,2023-12-03,HOU,DEN,22.0,17.0,1,5.0
2023,13,2023_13_LAC_NE,2023-12-03,NE,LAC,0.0,6.0,0,-6.0
2023,13,2023_13_DET_NO,2023-12-03,NO,DET,28.0,33.0,0,-5.0
2023,13,2023_13_ATL_NYJ,2023-12-03,NYJ,ATL,8.0,13.0,0,-5.0
2023,13,2023_13_ARI_PIT,2023-12-03,PIT,ARI,10.0,24.0,0,-14.0
2023,13,2023_13_IND_TEN,2023-12-03,TEN,IND,28.0,31.0,0,-3.0
2023,13,2023_13_MIA_WAS,2023-12-03,WAS,MIA,15.0,45.0,0,-30.0
2023,13,2023_13_CAR_TB,2023-12-03,TB,CAR,21.0,18.0,1,3.0
2023,13,2023_13_CLE_LA,2023-12-03,LA,CLE,36.0,19.0,1,17.0
2023,13,2023_13_SF_PHI,2023-12-03,PHI,SF,19.0,42.0,0,-23.0
2023,13,2023_13_KC_GB,2023-12-03,GB,KC,27.0,19.0,1,8.0
2023,13,2023_13_CIN_JAX,2023-12-04,JAX,CIN,31.0,34.0,0,-3.0
2023,14,2023_14_NE_PIT,2023-12-07,PIT,NE,18.0,21.0,0,-3.0
2023,14,2023_14_TB_ATL,2023-12-10,ATL,TB,25.0,29.0,0,-4.0
2023,14,2023_14_LA_BAL,2023-12-10,BAL,LA,37.0,31.0,1,6.0
2023,14,2023_14_DET_CHI,2023-12-10,CHI,DET,28.0,13.0,1,15.0
2023,14,2023_14_IND_CIN,2023-12-10,CIN,IND,34.0,14.0,1,20.0
2023,14,2023_14_JAX_CLE,2023-12-10,CLE,JAX,31.0,27.0,1,4.0
2023,14,2023_14_CAR_NO,2023-12-10,NO,CAR,28.0,6.0,1,22.0
2023,14,2023_14_HOU_NYJ,2023-12-10,NYJ,HOU,30.0,6.0,1,24.0
2023,14,2023_14_MIN_LV,2023-12-10,LV,MIN,0.0,3.0,0,-3.0
2023,14,2023_14_SEA_SF,2023-12-10,SF,SEA,28.0,16.0,1,12.0
2023,14,2023_14_BUF_KC,2023-12-10,KC,BUF,17.0,20.0,0,-3.0
2023,14,2023_14_DEN_LAC,2023-12-10,LAC,DEN,7.0,24.0,0,-17.0
2023,14,2023_14_PHI_DAL,2023-12-10,DAL,PHI,33.0,13.0,1,20.0
2023,14,2023_14_TEN_MIA,2023-12-11,MIA,TEN,27.0,28.0,0,-1.0
2023,14,2023_14_GB_NYG,2023-12-11,NYG,GB,24.0,22.0,1,2.0
2023,15,2023_15_LAC_LV,2023-12-14,LV,LAC,63.0,21.0,1,42.0
2023,15,2023_15_MIN_CIN,2023-12-16,CIN,MIN,27.0,24.0,1,3.0
2023,15,2023_15_PIT_IND,2023-12-16,IND,PIT,30.0,13.0,1,17.0
2023,15,2023_15_DEN_DET,2023-12-16,DET,DEN,42.0,17.0,1,25.0
2023,15,2023_15_ATL_CAR,2023-12-17,CAR,ATL,9.0,7.0,1,2.0
2023,15,2023_15_CHI_CLE,2023-12-17,CLE,CHI,20.0,17.0,1,3.0
2023,15,2023_15_TB_GB,2023-12-17,GB,TB,20.0,34.0,0,-14.0
2023,15,2023_15_NYJ_MIA,2023-12-17,MIA,NYJ,30.0,0.0,1,30.0
2023,15,2023_15_KC_NE,2023-12-17,NE,KC,17.0,27.0,0,-10.0
2023,15,2023_15_NYG_NO,2023-12-17,NO,NYG,24.0,6.0,1,18.0
2023,15,2023_15_HOU_TEN,2023-12-17,TEN,HOU,16.0,19.0,0,-3.0
2023,15,2023_15_SF_ARI,2023-12-17,ARI,SF,29.0,45.0,0,-16.0
2023,15,2023_15_WAS_LA,2023-12-17,LA,WAS,28.0,20.0,1,8.0
2023,15,2023_15_DAL_BUF,2023-12-17,BUF,DAL,31.0,10.0,1,21.0
2023,15,2023_15_BAL_JAX,2023-12-17,JAX,BAL,7.0,23.0,0,-16.0
2023,15,2023_15_PHI_SEA,2023-12-18,SEA,PHI,20.0,17.0,1,3.0
2023,16,2023_16_NO_LA,2023-12-21,LA,NO,30.0,22.0,1,8.0
2023,16,2023_16_CIN_PIT,2023-12-23,PIT,CIN,34.0,11.0,1,23.0
2023,16,2023_16_BUF_LAC,2023-12-23,LAC,BUF,22.0,24.0,0,-2.0
2023,16,2023_16_IND_ATL,2023-12-24,ATL,IND,29.0,10.0,1,19.0
2023,16,2023_16_GB_CAR,2023-12-24,CAR,GB,30.0,33.0,0,-3.0
2023,16,2023_16_CLE_HOU,2023-12-24,HOU,CLE,22.0,36.0,0,-14.0
2023,16,2023_16_DET_MIN,2023-12-24,MIN,DET,24.0,30.0,0,-6.0
2023,16,2023_16_WAS_NYJ,2023-12-24,NYJ,WAS,30.0,28.0,1,2.0
2023,16,2023_16_SEA_TEN,2023-12-24,TEN,SEA,17.0,20.0,0,-3.0
2023,16,2023_16_JAX_TB,2023-12-24,TB,JAX,30.0,12.0,1,18.0
2023,16,2023_16_ARI_CHI,2023-12-24,CHI,ARI,27.0,16.0,1,11.0
2023,16,2023_16_DAL_MIA,2023-12-24,MIA,DAL,22.0,20.0,1,2.0
2023,16,2023_16_NE_DEN,2023-12-24,DEN,NE,23.0,26.0,0,-3.0
2023,16,2023_16_LV_KC,2023-12-25,KC,LV,14.0,20.0,0,-6.0
2023,16,2023_16_NYG_PHI,2023-12-25,PHI,NYG,33.0,25.0,1,8.0
2023,16,2023_16_BAL_SF,2023-12-25,SF,BAL,19.0,33.0,0,-14.0
2023,17,2023_17_NYJ_CLE,2023-12-28,CLE,NYJ,37.0,20.0,1,17.0
2023,17,2023_17_DET_DAL,2023-12-30,DAL,DET,20.0,19.0,1,1.0
2023,17,2023_17_MIA_BAL,2023-12-31,BAL,MIA,56.0,19.0,1,37.0
2023,17,2023_17_NE_BUF,2023-12-31,BUF,NE,27.0,21.0,1,6.0
2023,17,2023_17_ATL_CHI,2023-12-31,CHI,ATL,37.0,17.0,1,20.0
2023,17,2023_17_TEN_HOU,2023-12-31,HOU,TEN,26.0,3.0,1,23.0
2023,17,2023_17_LV_IND,2023-12-31,IND,LV,23.0,20.0,1,3.0
2023,17,2023_17_CAR_JAX,2023-12-31,JAX,CAR,26.0,0.0,1,26.0
2023,17,2023_17_LA_NYG,2023-12-31,NYG,LA,25.0,26.0,0,-1.0
2023,17,2023_17_ARI_PHI,2023-12-31,PHI,ARI,31.0,35.0,0,-4.0
2023,17,2023_17_NO_TB,2023-12-31,TB,NO,13.0,23.0,0,-10.0
2023,17,2023_17_SF_WAS,2023-12-31,WAS,SF,10.0,27.0,0,-17.0
2023,17,2023_17_PIT_SEA,2023-12-31,SEA,PIT,23.0,30.0,0,-7.0
2023,17,2023_17_LAC_DEN,2023-12-31,DEN,LAC,16.0,9.0,1,7.0
2023,17,2023_17_CIN_KC,2023-12-31,KC,CIN,25.0,17.0,1,8.0
2023,17,2023_17_GB_MIN,2023-12-31,MIN,GB,10.0,33.0,0,-23.0
2023,18,2023_18_PIT_BAL,2024-01-06,BAL,PIT,10.0,17.0,0,-7.0
2023,18,2023_18_HOU_IND,2024-01-06,IND,HOU,19.0,23.0,0,-4.0
2023,18,2023_18_TB_CAR,2024-01-07,CAR,TB,0.0,9.0,0,-9.0
2023,18,2023_18_CLE_CIN,2024-01-07,CIN,CLE,31.0,14.0,1,17.0
2023,18,2023_18_MIN_DET,2024-01-07,DET,MIN,30.0,20.0,1,10.0
2023,18,2023_18_NYJ_NE,2024-01-07,NE,NYJ,3.0,17.0,0,-14.0
2023,18,2023_18_ATL_NO,2024-01-07,NO,ATL,48.0,17.0,1,31.0
2023,18,2023_18_JAX_TEN,2024-01-07,TEN,JAX,28.0,20.0,1,8.0
2023,18,2023_18_SEA_ARI,2024-01-07,ARI,SEA,20.0,21.0,0,-1.0
2023,18,2023_18_CHI_GB,2024-01-07,GB,CHI,17.0,9.0,1,8.0
2023,18,2023_18_KC_LAC,2024-01-07,LAC,KC,12.0,13.0,0,-1.0
2023,18,2023_18_DEN_LV,2024-01-07,LV,DEN,27.0,14.0,1,13.0
2023,18,2023_18_PHI_NYG,2024-01-07,NYG,PHI,27.0,10.0,1,17.0
2023,18,2023_18_LA_SF,2024-01-07,SF,LA,20.0,21.0,0,-1.0
2023,18,2023_18_DAL_WAS,2024-01-07,WAS,DAL,10.0,38.0,0,-28.0
2023,18,2023_18_BUF_MIA,2024-01-07,MIA,BUF,14.0,21.0,0,-7.0
2023,19,2023_19_CLE_HOU,2024-01-13,HOU,CLE,45.0,14.0,1,31.0
2023,19,2023_19_MIA_KC,2024-01-13,KC,MIA,26.0,7.0,1,19.0
2023,19,2023_19_GB_DAL,2024-01-14,DAL,GB,32.0,48.0,0,-16.0
2023,19,2023_19_LA_DET,2024-01-14,DET,LA,24.0,23.0,1,1.0
2023,19,2023_19_PIT_BUF,2024-01-15,BUF,PIT,31.0,17.0,1,14.0
2023,19,2023_19_PHI_TB,2024-01-15,TB,PHI,32.0,9.0,1,23.0
2023,20,2023_20_HOU_BAL,2024-01-20,BAL,HOU,34.0,10.0,1,24.0
2023,20,2023_20_GB_SF,2024-01-20,SF,GB,24.0,21.0,1,3.0
2023,20,2023_20_TB_DET,2024-01-21,DET,TB,31.0,23.0,1,8.0
2023,20,2023_20_KC_BUF,2024-01-21,BUF,KC,24.0,27.0,0,-3.0
2023,21,2023_21_KC_BAL,2024-01-28,BAL,KC,10.0,17.0,0,-7.0
2023,21,2023_21_DET_SF,2024-01-28,SF,DET,34.0,31.0,1,3.0
2023,22,2023_22_SF_KC,2024-02-11,KC,SF,25.0,22.0,1,3.0
2024,1,2024_01_BAL_KC,2024-09-05,KC,BAL,27.0,20.0,1,7.0
2024,1,2024_01_GB_PHI,2024-09-06,PHI,GB,34.0,29.0,1,5.0
2024,1,2024_01_PIT_ATL,2024-09-08,ATL,PIT,10.0,18.0,0,-8.0
2024,1,2024_01_ARI_BUF,2024-09-08,BUF,ARI,34.0,28.0,1,6.0
2024,1,2024_01_TEN_CHI,2024-09-08,CHI,TEN,24.0,17.0,1,7.0
2024,1,2024_01_NE_CIN,2024-09-08,CIN,NE,10.0,16.0,0,-6.0
2024,1,2024_01_HOU_IND,2024-09-08,IND,HOU,27.0,29.0,0,-2.0
2024,1,2024_01_JAX_MIA,2024-09-08,MIA,JAX,20.0,17.0,1,3.0
2024,1,2024_01_CAR_NO,2024-09-08,NO,CAR,47.0,10.0,1,37.0
2024,1,2024_01_MIN_NYG,2024-09-08,NYG,MIN,6.0,28.0,0,-22.0
2024,1,2024_01_LV_LAC,2024-09-08,LAC,LV,22.0,10.0,1,12.0
2024,1,2024_01_DEN_SEA,2024-09-08,SEA,DEN,26.0,20.0,1,6.0
2024,1,2024_01_DAL_CLE,2024-09-08,CLE,DAL,17.0,33.0,0,-16.0
2024,1,2024_01_WAS_TB,2024-09-08,TB,WAS,37.0,20.0,1,17.0
2024,1,2024_01_LA_DET,2024-09-08,DET,LA,26.0,20.0,1,6.0
