season,week,game_id,gameday,home_team,away_team,home_score,away_score,home_team_won,home_point_diff
2019,2,2019_02_CHI_DEN,2019-09-15,DEN,CHI,14.0,16.0,0,-2.0
2019,2,2019_02_NO_LA,2019-09-15,LA,NO,27.0,9.0,1,18.0
2019,2,2019_02_PHI_ATL,2019-09-15,ATL,PHI,24.0,20.0,1,4.0
2019,2,2019_02_CLE_NYJ,2019-09-16,NYJ,CLE,3.0,23.0,0,-20.0
2019,3,2019_03_TEN_JAX,2019-09-19,JAX,TEN,20.0,7.0,1,13.0
2019,3,2019_03_CIN_BUF,2019-09-22,BUF,CIN,21.0,17.0,1,4.0
2019,3,2019_03_MIA_DAL,2019-09-22,DAL,MIA,31.0,6.0,1,25.0
2019,3,2019_03_DEN_GB,2019-09-22,GB,DEN,27.0,16.0,1,11.0
2019,3,2019_03_ATL_IND,2019-09-22,IND,ATL,27.0,24.0,1,3.0
2019,3,2019_03_BAL_KC,2019-09-22,KC,BAL,33.0,28.0,1,5.0
2019,3,2019_03_OAK_MIN,2019-09-22,MIN,OAK,34.0,14.0,1,20.0
2019,3,2019_03_NYJ_NE,2019-09-22,NE,NYJ,30.0,14.0,1,16.0
2019,3,2019_03_DET_PHI,2019-09-22,PHI,DET,24.0,27.0,0,-3.0
2019,3,2019_03_CAR_ARI,2019-09-22,ARI,CAR,20.0,38.0,0,-18.0
2019,3,2019_03_NYG_TB,2019-09-22,TB,NYG,31.0,32.0,0,-1.0
2019,3,2019_03_HOU_LAC,2019-09-22,LAC,HOU,20.0,27.0,0,-7.0
2019,3,2019_03_NO_SEA,2019-09-22,SEA,NO,27.0,33.0,0,-6.0
2019,3,2019_03_PIT_SF,2019-09-22,SF,PIT,24.0,20.0,1,4.0
2019,3,2019_03_LA_CLE,2019-09-22,CLE,LA,13.0,20.0,0,-7.0
2019,3,2019_03_CHI_WAS,2019-09-23,WAS,CHI,15.0,31.0,0,-16.0
2019,4,2019_04_PHI_GB,2019-09-26,GB,PHI,27.0,34.0,0,-7.0
2019,4,2019_04_TEN_ATL,2019-09-29,ATL,TEN,10.0,24.0,0,-14.0
2019,4,2019_04_CLE_BAL,2019-09-29,BAL,CLE,25.0,40.0,0,-15.0
2019,4,2019_04_NE_BUF,2019-09-29,BUF,NE,10.0,16.0,0,-6.0
2019,4,2019_04_KC_DET,2019-09-29,DET,KC,30.0,34.0,0,-4.0
2019,4,2019_04_CAR_HOU,2019-09-29,HOU,CAR,10.0,16.0,0,-6.0
2019,4,2019_04_OAK_IND,2019-09-29,IND,OAK,24.0,31.0,0,-7.0
2019,4,2019_04_LAC_MIA,2019-09-29,MIA,LAC,10.0,30.0,0,-20.0
2019,4,2019_04_WAS_NYG,2019-09-29,NYG,WAS,24.0,3.0,1,21.0
2019,4,2019_04_SEA_ARI,2019-09-29,ARI,SEA,10.0,27.0,0,-17.0
2019,4,2019_04_TB_LA,2019-09-29,LA,TB,40.0,55.0,0,-15.0
2019,4,2019_04_MIN_CHI,2019-09-29,CHI,MIN,16.0,6.0,1,10.0
2019,4,2019_04_JAX_DEN,2019-09-29,DEN,JAX,24.0,26.0,0,-2.0
2019,4,2019_04_DAL_NO,2019-09-29,NO,DAL,12.0,10.0,1,2.0
2019,4,2019_04_CIN_PIT,2019-09-30,PIT,CIN,27.0,3.0,1,24.0
2019,5,2019_05_LA_SEA,2019-10-03,SEA,LA,30.0,29.0,1,1.0
2019,5,2019_05_JAX_CAR,2019-10-06,CAR,JAX,34.0,27.0,1,7.0
2019,5,2019_05_ARI_CIN,2019-10-06,CIN,ARI,23.0,26.0,0,-3.0
2019,5,2019_05_ATL_HOU,2019-10-06,HOU,ATL,53.0,32.0,1,21.0
2019,5,2019_05_TB_NO,2019-10-06,NO,TB,31.0,24.0,1,7.0
2019,5,2019_05_MIN_NYG,2019-10-06,NYG,MIN,10.0,28.0,0,-18.0
2019,5,2019_05_CHI_OAK,2019-10-06,OAK,CHI,24.0,21.0,1,3.0
2019,5,2019_05_NYJ_PHI,2019-10-06,PHI,NYJ,31.0,6.0,1,25.0
2019,5,2019_05_BAL_PIT,2019-10-06,PIT,BAL,23.0,26.0,0,-3.0
2019,5,2019_05_BUF_TEN,2019-10-06,TEN,BUF,7.0,14.0,0,-7.0
2019,5,2019_05_NE_WAS,2019-10-06,WAS,NE,7.0,33.0,0,-26.0
2019,5,2019_05_DEN_LAC,2019-10-06,LAC,DEN,13.0,20.0,0,-7.0
2019,5,2019_05_GB_DAL,2019-10-06,DAL,GB,24.0,34.0,0,-10.0
2019,5,2019_05_IND_KC,2019-10-06,KC,IND,13.0,19.0,0,-6.0
2019,5,2019_05_CLE_SF,2019-10-07,SF,CLE,31.0,3.0,1,28.0
2019,6,2019_06_NYG_NE,2019-10-10,NE,NYG,35.0,14.0,1,21.0
2019,6,2019_06_CAR_TB,2019-10-13,TB,CAR,26.0,37.0,0,-11.0
2019,6,2019_06_CIN_BAL,2019-10-13,BAL,CIN,23.0,17.0,1,6.0
2019,6,2019_06_SEA_CLE,2019-10-13,CLE,SEA,28.0,32.0,0,-4.0
2019,6,2019_06_NO_JAX,2019-10-13,JAX,NO,6.0,13.0,0,-7.0
2019,6,2019_06_HOU_KC,2019-10-13,KC,HOU,24.0,31.0,0,-7.0
2019,6,2019_06_WAS_MIA,2019-10-13,MIA,WAS,16.0,17.0,0,-1.0
2019,6,2019_06_PHI_MIN,2019-10-13,MIN,PHI,38.0,20.0,1,18.0
2019,6,2019_06_ATL_ARI,2019-10-13,ARI,ATL,34.0,33.0,1,1.0
2019,6,2019_06_SF_LA,2019-10-13,LA,SF,7.0,20.0,0,-13.0
2019,6,2019_06_TEN_DEN,2019-10-13,DEN,TEN,16.0,0.0,1,16.0
2019,6,2019_06_DAL_NYJ,2019-10-13,NYJ,DAL,24.0,22.0,1,2.0
2019,6,2019_06_PIT_LAC,2019-10-13,LAC,PIT,17.0,24.0,0,-7.0
2019,6,2019_06_DET_GB,2019-10-14,GB,DET,23.0,22.0,1,1.0
2019,7,2019_07_KC_DEN,2019-10-17,DEN,KC,6.0,30.0,0,-24.0
2019,7,2019_07_LA_ATL,2019-10-20,ATL,LA,10.0,37.0,0,-27.0
2019,7,2019_07_MIA_BUF,2019-10-20,BUF,MIA,31.0,21.0,1,10.0
2019,7,2019_07_JAX_CIN,2019-10-20,CIN,JAX,17.0,27.0,0,-10.0
2019,7,2019_07_MIN_DET,2019-10-20,DET,MIN,30.0,42.0,0,-12.0
2019,7,2019_07_OAK_GB,2019-10-20,GB,OAK,42.0,24.0,1,18.0
2019,7,2019_07_HOU_IND,2019-10-20,IND,HOU,30.0,23.0,1,7.0
2019,7,2019_07_ARI_NYG,2019-10-20,NYG,ARI,21.0,27.0,0,-6.0
2019,7,2019_07_SF_WAS,2019-10-20,WAS,SF,0.0,9.0,0,-9.0
2019,7,2019_07_LAC_TEN,2019-10-20,TEN,LAC,23.0,20.0,1,3.0
2019,7,2019_07_NO_CHI,2019-10-20,CHI,NO,25.0,36.0,0,-11.0
2019,7,2019_07_BAL_SEA,2019-10-20,SEA,BAL,16.0,30.0,0,-14.0
2019,7,2019_07_PHI_DAL,2019-10-20,DAL,PHI,37.0,10.0,1,27.0
2019,7,2019_07_NE_NYJ,2019-10-21,NYJ,NE,0.0,33.0,0,-33.0
2019,8,2019_08_WAS_MIN,2019-10-24,MIN,WAS,19.0,9.0,1,10.0
2019,8,2019_08_SEA_ATL,2019-10-27,ATL,SEA,20.0,27.0,0,-7.0
2019,8,2019_08_PHI_BUF,2019-10-27,BUF,PHI,13.0,31.0,0,-18.0
2019,8,2019_08_LAC_CHI,2019-10-27,CHI,LAC,16.0,17.0,0,-1.0
2019,8,2019_08_NYG_DET,2019-10-27,DET,NYG,31.0,26.0,1,5.0
2019,8,2019_08_DEN_IND,2019-10-27,IND,DEN,15.0,13.0,1,2.0
2019,8,2019_08_NYJ_JAX,2019-10-27,JAX,NYJ,29.0,15.0,1,14.0
2019,8,2019_08_CIN_LA,2019-10-27,LA,CIN,24.0,10.0,1,14.0
2019,8,2019_08_ARI_NO,2019-10-27,NO,ARI,31.0,9.0,1,22.0
2019,8,2019_08_TB_TEN,2019-10-27,TEN,TB,27.0,23.0,1,4.0
2019,8,2019_08_CAR_SF,2019-10-27,SF,CAR,51.0,13.0,1,38.0
2019,8,2019_08_OAK_HOU,2019-10-27,HOU,OAK,27.0,24.0,1,3.0
2019,8,2019_08_CLE_NE,2019-10-27,NE,CLE,27.0,13.0,1,14.0
2019,8,2019_08_GB_KC,2019-10-27,KC,GB,24.0,31.0,0,-7.0
2019,8,2019_08_MIA_PIT,2019-10-28,PIT,MIA,27.0,14.0,1,13.0
2019,9,2019_09_SF_ARI,2019-10-31,ARI,SF,25.0,28.0,0,-3.0
2019,9,2019_09_HOU_JAX,2019-11-03,JAX,HOU,3.0,26.0,0,-23.0
2019,9,2019_09_WAS_BUF,2019-11-03,BUF,WAS,24.0,9.0,1,15.0
2019,9,2019_09_TEN_CAR,2019-11-03,CAR,TEN,30.0,20.0,1,10.0
2019,9,2019_09_MIN_KC,2019-11-03,KC,MIN,26.0,23.0,1,3.0
2019,9,2019_09_NYJ_MIA,2019-11-03,MIA,NYJ,26.0,18.0,1,8.0
2019,9,2019_09_CHI_PHI,2019-11-03,PHI,CHI,22.0,14.0,1,8.0
2019,9,2019_09_IND_PIT,2019-11-03,PIT,IND,26.0,24.0,1,2.0
2019,9,2019_09_DET_OAK,2019-11-03,OAK,DET,31.0,24.0,1,7.0
2019,9,2019_09_TB_SEA,2019-11-03,SEA,TB,40.0,34.0,1,6.0
2019,9,2019_09_CLE_DEN,2019-11-03,DEN,CLE,24.0,19.0,1,5.0
2019,9,2019_09_GB_LAC,2019-11-03,LAC,GB,26.0,11.0,1,15.0
2019,9,2019_09_NE_BAL,2019-11-03,BAL,NE,37.0,20.0,1,17.0
2019,9,2019_09_DAL_NYG,2019-11-04,NYG,DAL,18.0,37.0,0,-19.0
2019,10,2019_10_LAC_OAK,2019-11-07,OAK,LAC,26.0,24.0,1,2.0
2019,10,2019_10_DET_CHI,2019-11-10,CHI,DET,20.0,13.0,1,7.0
2019,10,2019_10_BAL_CIN,2019-11-10,CIN,BAL,13.0,49.0,0,-36.0
2019,10,2019_10_BUF_CLE,2019-11-10,CLE,BUF,19.0,16.0,1,3.0
2019,10,2019_10_ATL_NO,2019-11-10,NO,ATL,9.0,26.0,0,-17.0
2019,10,2019_10_NYG_NYJ,2019-11-10,NYJ,NYG,34.0,27.0,1,7.0
2019,10,2019_10_ARI_TB,2019-11-10,TB,ARI,30.0,27.0,1,3.0
2019,10,2019_10_KC_TEN,2019-11-10,TEN,KC,35.0,32.0,1,3.0
2019,10,2019_10_MIA_IND,2019-11-10,IND,MIA,12.0,16.0,0,-4.0
2019,10,2019_10_CAR_GB,2019-11-10,GB,CAR,24.0,16.0,1,8.0
2019,10,2019_10_LA_PIT,2019-11-10,PIT,LA,17.0,12.0,1,5.0
2019,10,2019_10_MIN_DAL,2019-11-10,DAL,MIN,24.0,28.0,0,-4.0
2019,10,2019_10_SEA_SF,2019-11-11,SF,SEA,24.0,27.0,0,-3.0
2019,11,2019_11_PIT_CLE,2019-11-14,CLE,PIT,21.0,7.0,1,14.0
2019,11,2019_11_HOU_BAL,2019-11-17,BAL,HOU,41.0,7.0,1,34.0
2019,11,2019_11_ATL_CAR,2019-11-17,CAR,ATL,3.0,29.0,0,-26.0
2019,11,2019_11_DAL_DET,2019-11-17,DET,DAL,27.0,35.0,0,-8.0
2019,11,2019_11_JAX_IND,2019-11-17,IND,JAX,33.0,13.0,1,20.0
2019,11,2019_11_BUF_MIA,2019-11-17,MIA,BUF,20.0,37.0,0,-17.0
2019,11,2019_11_DEN_MIN,2019-11-17,MIN,DEN,27.0,23.0,1,4.0
2019,11,2019_11_NO_TB,2019-11-17,TB,NO,17.0,34.0,0,-17.0
2019,11,2019_11_NYJ_WAS,2019-11-17,WAS,NYJ,17.0,34.0,0,-17.0
2019,11,2019_11_ARI_SF,2019-11-17,SF,ARI,36.0,26.0,1,10.0
2019,11,2019_11_CIN_OAK,2019-11-17,OAK,CIN,17.0,10.0,1,7.0
2019,11,2019_11_NE_PHI,2019-11-17,PHI,NE,10.0,17.0,0,-7.0
2019,11,2019_11_CHI_LA,2019-11-17,LA,CHI,17.0,7.0,1,10.0
2019,11,2019_11_KC_LAC,2019-11-18,LAC,KC,17.0,24.0,0,-7.0
2019,12,2019_12_IND_HOU,2019-11-21,HOU,IND,20.0,17.0,1,3.0
2019,12,2019_12_TB_ATL,2019-11-24,ATL,TB,22.0,35.0,0,-13.0
2019,12,2019_12_DEN_BUF,2019-11-24,BUF,DEN,20.0,3.0,1,17.0
2019,12,2019_12_NYG_CHI,2019-11-24,CHI,NYG,19.0,14.0,1,5.0
2019,12,2019_12_PIT_CIN,2019-11-24,CIN,PIT,10.0,16.0,0,-6.0
2019,12,2019_12_MIA_CLE,2019-11-24,CLE,MIA,41.0,24.0,1,17.0
2019,12,2019_12_CAR_NO,2019-11-24,NO,CAR,34.0,31.0,1,3.0
2019,12,2019_12_OAK_NYJ,2019-11-24,NYJ,OAK,34.0,3.0,1,31.0
2019,12,2019_12_SEA_PHI,2019-11-24,PHI,SEA,9.0,17.0,0,-8.0
2019,12,2019_12_DET_WAS,2019-11-24,WAS,DET,19.0,16.0,1,3.0
2019,12,2019_12_JAX_TEN,2019-11-24,TEN,JAX,42.0,20.0,1,22.0
2019,12,2019_12_DAL_NE,2019-11-24,NE,DAL,13.0,9.0,1,4.0
2019,12,2019_12_GB_SF,2019-11-24,SF,GB,37.0,8.0,1,29.0
2019,12,2019_12_BAL_LA,2019-11-25,LA,BAL,6.0,45.0,0,-39.0
2019,13,2019_13_CHI_DET,2019-11-28,DET,CHI,20.0,24.0,0,-4.0
2019,13,2019_13_BUF_DAL,2019-11-28,DAL,BUF,15.0,26.0,0,-11.0
2019,13,2019_13_NO_ATL,2019-11-28,ATL,NO,18.0,26.0,0,-8.0
2019,13,2019_13_SF_BAL,2019-12-01,BAL,SF,20.0,17.0,1,3.0
2019,13,2019_13_WAS_CAR,2019-12-01,CAR,WAS,21.0,29.0,0,-8.0
2019,13,2019_13_NYJ_CIN,2019-12-01,CIN,NYJ,22.0,6.0,1,16.0
2019,13,2019_13_TEN_IND,2019-12-01,IND,TEN,17.0,31.0,0,-14.0
2019,13,2019_13_TB_JAX,2019-12-01,JAX,TB,11.0,28.0,0,-17.0
2019,13,2019_13_PHI_MIA,2019-12-01,MIA,PHI,37.0,31.0,1,6.0
2019,13,2019_13_GB_NYG,2019-12-01,NYG,GB,13.0,31.0,0,-18.0
2019,13,2019_13_CLE_PIT,2019-12-01,PIT,CLE,20.0,13.0,1,7.0
2019,13,2019_13_LA_ARI,2019-12-01,ARI,LA,7.0,34.0,0,-27.0
2019,13,2019_13_LAC_DEN,2019-12-01,DEN,LAC,23.0,20.0,1,3.0
2019,13,2019_13_OAK_KC,2019-12-01,KC,OAK,40.0,9.0,1,31.0
2019,13,2019_13_NE_HOU,2019-12-01,HOU,NE,28.0,22.0,1,6.0
2019,13,2019_13_MIN_SEA,2019-12-02,SEA,MIN,37.0,30.0,1,7.0
2019,14,2019_14_DAL_CHI,2019-12-05,CHI,DAL,31.0,24.0,1,7.0
2019,14,2019_14_CAR_ATL,2019-12-08,ATL,CAR,40.0,20.0,1,20.0
2019,14,2019_14_BAL_BUF,2019-12-08,BUF,BAL,17.0,24.0,0,-7.0
2019,14,2019_14_CIN_CLE,2019-12-08,CLE,CIN,27.0,19.0,1,8.0
2019,14,2019_14_WAS_GB,2019-12-08,GB,WAS,20.0,15.0,1,5.0
2019,14,2019_14_DEN_HOU,2019-12-08,HOU,DEN,24.0,38.0,0,-14.0
2019,14,2019_14_DET_MIN,2019-12-08,MIN,DET,20.0,7.0,1,13.0
2019,14,2019_14_SF_NO,2019-12-08,NO,SF,46.0,48.0,0,-2.0
2019,14,2019_14_MIA_NYJ,2019-12-08,NYJ,MIA,22.0,21.0,1,1.0
2019,14,2019_14_IND_TB,2019-12-08,TB,IND,38.0,35.0,1,3.0
2019,14,2019_14_LAC_JAX,2019-12-08,JAX,LAC,10.0,45.0,0,-35.0
2019,14,2019_14_PIT_ARI,2019-12-08,ARI,PIT,17.0,23.0,0,-6.0
2019,14,2019_14_KC_NE,2019-12-08,NE,KC,16.0,23.0,0,-7.0
2019,14,2019_14_TEN_OAK,2019-12-08,OAK,TEN,21.0,42.0,0,-21.0
2019,14,2019_14_SEA_LA,2019-12-08,LA,SEA,28.0,12.0,1,16.0
2019,14,2019_14_NYG_PHI,2019-12-09,PHI,NYG,23.0,17.0,1,6.0
2019,15,2019_15_NYJ_BAL,2019-12-12,BAL,NYJ,42.0,21.0,1,21.0
2019,15,2019_15_SEA_CAR,2019-12-15,CAR,SEA,24.0,30.0,0,-6.0
2019,15,2019_15_NE_CIN,2019-12-15,CIN,NE,13.0,34.0,0,-21.0
2019,15,2019_15_TB_DET,2019-12-15,DET,TB,17.0,38.0,0,-21.0
2019,15,2019_15_CHI_GB,2019-12-15,GB,CHI,21.0,13.0,1,8.0
2019,15,2019_15_DEN_KC,2019-12-15,KC,DEN,23.0,3.0,1,20.0
2019,15,2019_15_MIA_NYG,2019-12-15,NYG,MIA,36.0,20.0,1,16.0
2019,15,2019_15_HOU_TEN,2019-12-15,TEN,HOU,21.0,24.0,0,-3.0
2019,15,2019_15_PHI_WAS,2019-12-15,WAS,PHI,27.0,37.0,0,-10.0
2019,15,2019_15_CLE_ARI,2019-12-15,ARI,CLE,38.0,24.0,1,14.0
2019,15,2019_15_MIN_LAC,2019-12-15,LAC,MIN,10.0,39.0,0,-29.0
2019,15,2019_15_JAX_OAK,2019-12-15,OAK,JAX,16.0,20.0,0,-4.0
2019,15,2019_15_LA_DAL,2019-12-15,DAL,LA,44.0,21.0,1,23.0
2019,15,2019_15_ATL_SF,2019-12-15,SF,ATL,22.0,29.0,0,-7.0
2019,15,2019_15_BUF_PIT,2019-12-15,PIT,BUF,10.0,17.0,0,-7.0
2019,15,2019_15_IND_NO,2019-12-16,NO,IND,34.0,7.0,1,27.0
2019,16,2019_16_HOU_TB,2019-12-21,TB,HOU,20.0,23.0,0,-3.0
2019,16,2019_16_BUF_NE,2019-12-21,NE,BUF,24.0,17.0,1,7.0
2019,16,2019_16_LA_SF,2019-12-21,SF,LA,34.0,31.0,1,3.0
2019,16,2019_16_JAX_ATL,2019-12-22,ATL,JAX,24.0,12.0,1,12.0
2019,16,2019_16_BAL_CLE,2019-12-22,CLE,BAL,15.0,31.0,0,-16.0
2019,16,2019_16_CAR_IND,2019-12-22,IND,CAR,38.0,6.0,1,32.0
2019,16,2019_16_CIN_MIA,2019-12-22,MIA,CIN,38.0,35.0,1,3.0
2019,16,2019_16_PIT_NYJ,2019-12-22,NYJ,PIT,16.0,10.0,1,6.0
2019,16,2019_16_NO_TEN,2019-12-22,TEN,NO,28.0,38.0,0,-10.0
2019,16,2019_16_NYG_WAS,2019-12-22,WAS,NYG,35.0,41.0,0,-6.0
2019,16,2019_16_DET_DEN,2019-12-22,DEN,DET,27.0,17.0,1,10.0
2019,16,2019_16_OAK_LAC,2019-12-22,LAC,OAK,17.0,24.0,0,-7.0
2019,16,2019_16_DAL_PHI,2019-12-22,PHI,DAL,17.0,9.0,1,8.0
2019,16,2019_16_ARI_SEA,2019-12-22,SEA,ARI,13.0,27.0,0,-14.0
2019,16,2019_16_KC_CHI,2019-12-22,CHI,KC,3.0,26.0,0,-23.0
2019,16,2019_16_GB_MIN,2019-12-23,MIN,GB,10.0,23.0,0,-13.0
2019,17,2019_17_NYJ_BUF,2019-12-29,BUF,NYJ,6.0,13.0,0,-7.0
2019,17,2019_17_NO_CAR,2019-12-29,CAR,NO,10.0,42.0,0,-32.0
2019,17,2019_17_CLE_CIN,2019-12-29,CIN,CLE,33.0,23.0,1,10.0
2019,17,2019_17_GB_DET,2019-12-29,DET,GB,20.0,23.0,0,-3.0
2019,17,2019_17_LAC_KC,2019-12-29,KC,LAC,31.0,21.0,1,10.0
2019,17,2019_17_CHI_MIN,2019-12-29,MIN,CHI,19.0,21.0,0,-2.0
2019,17,2019_17_MIA_NE,2019-12-29,NE,MIA,24.0,27.0,0,-3.0
2019,17,2019_17_ATL_TB,2019-12-29,TB,ATL,22.0,28.0,0,-6.0
2019,17,2019_17_PIT_BAL,2019-12-29,BAL,PIT,28.0,10.0,1,18.0
2019,17,2019_17_WAS_DAL,2019-12-29,DAL,WAS,47.0,16.0,1,31.0
2019,17,2019_17_OAK_DEN,2019-12-29,DEN,OAK,16.0,15.0,1,1.0
2019,17,2019_17_TEN_HOU,2019-12-29,HOU,TEN,14.0,35.0,0,-21.0
2019,17,2019_17_IND_JAX,2019-12-29,JAX,IND,38.0,20.0,1,18.0
2019,17,2019_17_ARI_LA,2019-12-29,LA,ARI,31.0,24.0,1,7.0
2019,17,2019_17_PHI_NYG,2019-12-29,NYG,PHI,17.0,34.0,0,-17.0
2019,17,2019_17_SF_SEA,2019-12-29,SEA,SF,21.0,26.0,0,-5.0
2019,18,2019_18_BUF_HOU,2020-01-04,HOU,BUF,22.0,19.0,1,3.0
2019,18,2019_18_TEN_NE,2020-01-04,NE,TEN,13.0,20.0,0,-7.0
2019,18,2019_18_MIN_NO,2020-01-05,NO,MIN,20.0,26.0,0,-6.0
2019,18,2019_18_SEA_PHI,2020-01-05,PHI,SEA,9.0,17.0,0,-8.0
2019,19,2019_19_MIN_SF,2020-01-11,SF,MIN,27.0,10.0,1,17.0
2019,19,2019_19_TEN_BAL,2020-01-11,BAL,TEN,12.0,28.0,0,-16.0
2019,19,2019_19_HOU_KC,2020-01-12,KC,HOU,51.0,31.0,1,20.0
2019,19,2019_19_SEA_GB,2020-01-12,GB,SEA,28.0,23.0,1,5.0
2019,20,2019_20_TEN_KC,2020-01-19,KC,TEN,35.0,24.0,1,11.0
2019,20,2019_20_GB_SF,2020-01-19,SF,GB,37.0,20.0,1,17.0
2019,21,2019_21_SF_KC,2020-02-02,KC,SF,31.0,20.0,1,11.0
2020,1,2020_01_HOU_KC,2020-09-10,KC,HOU,34.0,20.0,1,14.0
2020,1,2020_01_SEA_ATL,2020-09-13,ATL,SEA,25.0,38.0,0,-13.0
2020,1,2020_01_CLE_BAL,2020-09-13,BAL,CLE,38.0,6.0,1,32.0
2020,1,2020_01_NYJ_BUF,2020-09-13,BUF,NYJ,27.0,17.0,1,10.0
2020,1,2020_01_LV_CAR,2020-09-13,CAR,LV,30.0,34.0,0,-4.0
2020,1,2020_01_CHI_DET,2020-09-13,DET,CHI,23.0,27.0,0,-4.0
2020,1,2020_01_IND_JAX,2020-09-13,JAX,IND,27.0,20.0,1,7.0
2020,1,2020_01_GB_MIN,2020-09-13,MIN,GB,34.0,43.0,0,-9.0
2020,1,2020_01_MIA_NE,2020-09-13,NE,MIA,21.0,11.0,1,10.0
2020,1,2020_01_PHI_WAS,2020-09-13,WAS,PHI,27.0,17.0,1,10.0
2020,1,2020_01_LAC_CIN,2020-09-13,CIN,LAC,13.0,16.0,0,-3.0
2020,1,2020_01_TB_NO,2020-09-13,NO,TB,34.0,23.0,1,11.0
2020,1,2020_01_ARI_SF,2020-09-13,SF,ARI,20.0,24.0,0,-4.0
2020,1,2020_01_DAL_LA,2020-09-13,LA,DAL,20.0,17.0,1,3.0
2020,1,2020_01_PIT_NYG,2020-09-14,NYG,PIT,16.0,26.0,0,-10.0
2020,1,2020_01_TEN_DEN,2020-09-14,DEN,TEN,14.0,16.0,0,-2.0
2020,2,2020_02_CIN_CLE,2020-09-17,CLE,CIN,35.0,30.0,1,5.0
2020,2,2020_02_NYG_CHI,2020-09-20,CHI,NYG,17.0,13.0,1,4.0
2020,2,2020_02_ATL_DAL,2020-09-20,DAL,ATL,40.0,39.0,1,1.0
2020,2,2020_02_DET_GB,2020-09-20,GB,DET,42.0,21.0,1,21.0
2020,2,2020_02_MIN_IND,2020-09-20,IND,MIN,28.0,11.0,1,17.0
2020,2,2020_02_BUF_MIA,2020-09-20,MIA,BUF,28.0,31.0,0,-3.0
2020,2,2020_02_SF_NYJ,2020-09-20,NYJ,SF,13.0,31.0,0,-18.0
2020,2,2020_02_LA_PHI,2020-09-20,PHI,LA,19.0,37.0,0,-18.0
2020,2,2020_02_DEN_PIT,2020-09-20,PIT,DEN,26.0,21.0,1,5.0
2020,2,2020_02_CAR_TB,2020-09-20,TB,CAR,31.0,17.0,1,14.0
2020,2,2020_02_JAX_TEN,2020-09-20,TEN,JAX,33.0,30.0,1,3.0
2020,2,2020_02_WAS_ARI,2020-09-20,ARI,WAS,30.0,15.0,1,15.0
2020,2,2020_02_BAL_HOU,2020-09-20,HOU,BAL,16.0,33.0,0,-17.0
2020,2,2020_02_KC_LAC,2020-09-20,LAC,KC,20.0,23.0,0,-3.0
2020,2,2020_02_NE_SEA,2020-09-20,SEA,NE,35.0,30.0,1,5.0
2020,2,2020_02_NO_LV,2020-09-21,LV,NO,34.0,24.0,1,10.0
2020,3,2020_03_MIA_JAX,2020-09-24,JAX,MIA,13.0,31.0,0,-18.0
2020,3,2020_03_CHI_ATL,2020-09-27,ATL,CHI,26.0,30.0,0,-4.0
2020,3,2020_03_LA_BUF,2020-09-27,BUF,LA,35.0,32.0,1,3.0
2020,3,2020_03_WAS_CLE,2020-09-27,CLE,WAS,34.0,20.0,1,14.0
2020,3,2020_03_TEN_MIN,2020-09-27,MIN,TEN,30.0,31.0,0,-1.0
2020,3,2020_03_LV_NE,2020-09-27,NE,LV,36.0,20.0,1,16.0
2020,3,2020_03_SF_NYG,2020-09-27,NYG,SF,9.0,36.0,0,-27.0
2020,3,2020_03_CIN_PHI,2020-09-27,PHI,CIN,23.0,23.0,0,0.0
2020,3,2020_03_HOU_PIT,2020-09-27,PIT,HOU,28.0,21.0,1,7.0
2020,3,2020_03_NYJ_IND,2020-09-27,IND,NYJ,36.0,7.0,1,29.0
2020,3,2020_03_CAR_LAC,2020-09-27,LAC,CAR,16.0,21.0,0,-5.0
2020,3,2020_03_DET_ARI,2020-09-27,ARI,DET,23.0,26.0,0,-3.0
2020,3,2020_03_TB_DEN,2020-09-27,DEN,TB,10.0,28.0,0,-18.0
2020,3,2020_03_DAL_SEA,2020-09-27,SEA,DAL,38.0,31.0,1,7.0
2020,3,2020_03_GB_NO,2020-09-27,NO,GB,30.0,37.0,0,-7.0
2020,3,2020_03_KC_BAL,2020-09-28,BAL,KC,20.0,34.0,0,-14.0
2020,4,2020_04_DEN_NYJ,2020-10-01,NYJ,DEN,28.0,37.0,0,-9.0
2020,4,2020_04_ARI_CAR,2020-10-04,CAR,ARI,31.0,21.0,1,10.0
2020,4,2020_04_JAX_CIN,2020-10-04,CIN,JAX,33.0,25.0,1,8.0
2020,4,2020_04_CLE_DAL,2020-10-04,DAL,CLE,38.0,49.0,0,-11.0
2020,4,2020_04_NO_DET,2020-10-04,DET,NO,29.0,35.0,0,-6.0
2020,4,2020_04_MIN_HOU,2020-10-04,HOU,MIN,23.0,31.0,0,-8.0
2020,4,2020_04_SEA_MIA,2020-10-04,MIA,SEA,23.0,31.0,0,-8.0
2020,4,2020_04_LAC_TB,2020-10-04,TB,LAC,38.0,31.0,1,7.0
2020,4,2020_04_BAL_WAS,2020-10-04,WAS,BAL,17.0,31.0,0,-14.0
2020,4,2020_04_NYG_LA,2020-10-04,LA,NYG,17.0,9.0,1,8.0
2020,4,2020_04_IND_CHI,2020-10-04,CHI,IND,11.0,19.0,0,-8.0
2020,4,2020_04_BUF_LV,2020-10-04,LV,BUF,23.0,30.0,0,-7.0
2020,4,2020_04_PHI_SF,2020-10-04,SF,PHI,20.0,25.0,0,-5.0
