season,week,team,off_epa_per_play_before,def_epa_allowed_per_play_before,last3_off_epa_per_play,last3_def_epa_allowed_per_play
2024,16,LV,-0.17038675944010417,0.03479084168201924,-0.11152075976133347,-0.042955733835697174
2024,17,LV,-0.1635803385851855,0.018215919671274203,-0.16182293991247812,-0.09914008279641469
2024,18,LV,-0.1445636768208478,0.0017381429672241211,-0.07828021546204884,-0.23391648630301157
2025,1,LV,0.0,0.0,0.0,0.0
2025,2,LV,0.1146668275197347,-0.06607576678780948,0.11466682702302933,-0.06607576459646225
2025,3,LV,-0.14873922729492187,-0.04600590319672892,-0.13860821351408958,-0.04316582903265953
2025,4,LV,-0.08313640210994337,0.05336386033858376,-0.07740743458271027,0.06463175266981125
2025,5,LV,-0.10706907113393148,0.006591370125778583,-0.18088328589995703,0.0464665616552035
2025,6,LV,-0.12960380178983094,0.06172434063659464,-0.12119186669588089,0.1454962914188703
2025,7,LV,-0.13716044731458912,0.0017109130944858411,-0.1961370607217153,-0.05046889930963516
2025,9,LV,-0.1781534425397152,0.040004013309346,-0.3537844916184743,0.06463566422462463
2025,10,LV,-0.13517498440212675,0.057552104400694956,-0.2365479121605555,0.024713978171348572
2025,11,LV,-0.16427546223317543,0.0272307633505173,-0.3066191126902898,0.04317790766557058
2025,12,LV,-0.16964763540082273,0.03765322040784416,-0.1562267690896988,0.012822628021240234
2025,13,LV,-0.19443631172180176,0.019699758558130977,-0.32958624760309857,-0.11229315400123596
2025,14,LV,-0.20344630331888686,0.0301788330078125,-0.3100973169008891,0.01786377529303233
2025,15,LV,-0.19384096489577998,0.04133984590551667,-0.25553803890943527,0.0250633309284846
2025,16,LV,-0.20558134961189842,0.056815567977922754,-0.2652120317022006,0.1798368493715922
2025,17,LV,-0.19512852734493086,0.043179507930902965,-0.168841864913702,0.08090955018997192
2025,18,LV,-0.19632735669139295,0.055037013946040984,-0.2224548396964868,0.10889234642187755
2018,1,MIA,0.0,0.0,0.0,0.0
2018,2,MIA,-0.011951567871229989,-0.2904205322265625,-0.011951567605137825,-0.2904205322265625
2018,3,MIA,-0.07208868834349486,-0.2872856727013221,-0.07263539079576731,-0.2871861606836319
2018,4,MIA,0.03275396999896773,-0.15888038484176786,0.0645780408134063,-0.16713660955429077
2018,5,MIA,-0.07006576872363533,-0.07827793594694486,-0.06827588379383087,-0.02104419469833374
2018,6,MIA,-0.10343156595946301,-0.0765180501332816,-0.09488374988238017,0.05092032253742218
2018,7,MIA,-0.06170327488969012,-0.047283801935650974,-0.18153199553489685,0.06203683217366537
2018,8,MIA,-0.03109469089208473,0.005012829393610986,0.006913825869560242,0.13491854071617126
2018,9,MIA,-0.03975136434738535,0.03863785998656018,0.04775277773539225,0.2640943278868993
2018,10,MIA,-0.06814701843261718,-0.004493297717692773,-0.08114558458328247,0.1137152910232544
2018,12,MIA,-0.08603764591284438,0.018002820283702415,-0.20661119123299918,0.07960210243860881
2018,13,MIA,-0.07422910417829241,0.027058659767617985,-0.1565880092481772,0.010971307754516602
2018,14,MIA,-0.07718044878488564,0.029987770880994254,-0.09239506100614865,0.14590579022963843
2018,15,MIA,-0.04345356089776258,0.04317515829335088,0.13286430264512697,0.11637721707423528
2018,16,MIA,-0.06876437369919824,0.04770809727122733,-0.022735627988974254,0.11493068436781566
2018,17,MIA,-0.08532859849633638,0.04265772153253425,-0.11067097385724385,0.08421389758586884
2019,1,MIA,0.0,0.0,0.0,0.0
2019,2,MIA,-0.24775123596191406,0.6602583334479534,-0.24775123596191406,0.6602583527565002
2019,3,MIA,-0.5212647473370587,0.43806545116283274,-0.48987793922424316,0.42591428756713867
2019,4,MIA,-0.43318297646262427,0.3678984760645017,-0.4243480861186981,0.3587345580259959
2019,6,MIA,-0.3685800868834081,0.3494154491352038,-0.3839852760235469,0.23514666159947714
2019,7,MIA,-0.3259657768354024,0.28442165851593015,-0.20273081958293915,0.16613593169798455
2019,8,MIA,-0.25839981378293503,0.27370928692561325,-0.0899256095290184,0.1606065578137835
2019,9,MIA,-0.25584552016731615,0.2402303604438799,-0.12755865106980005,0.08222414273768663
2019,10,MIA,-0.20869497198807566,0.2098208216136087,-0.029682065049807232,0.08554535948981841
2019,11,MIA,-0.2181750340248222,0.14349796985699967,-0.1420562043786049,-0.09876545425504446
2019,12,MIA,-0.2176112431624403,0.15715459388072098,-0.13321305563052496,-0.02525084124257167
2019,13,MIA,-0.20239363520978446,0.1653976549265558,-0.18655438348650932,0.05815054476261139
2019,14,MIA,-0.16773478539435419,0.16242428620656332,-0.025272390494743984,0.21697067221005759
2019,15,MIA,-0.15690420374443373,0.14772676022466785,0.033871216078599296,0.11842479308446248
2019,16,MIA,-0.14991245137013304,0.14182828635574715,0.028897083053986233,0.05807288239399592
2019,17,MIA,-0.12066434251329612,0.1342302816168306,0.02477247640490532,0.032902855426073074
2020,1,MIA,0.0,0.0,0.0,0.0
2020,2,MIA,-0.17238909622718548,0.1642668016495243,-0.17238909006118774,0.16426679491996765
2020,3,MIA,0.009857368469238282,0.2742285207540047,-0.007861033082008362,0.27905142307281494
2020,4,MIA,0.06048167136407668,0.12419615735064496,0.054093435406684875,0.13296817739804587
2020,5,MIA,0.06199969123391544,0.15147143478710126,0.133587047457695,0.1567488263050715
2020,6,MIA,0.1148728479312945,0.061910209655761717,0.1933313657840093,-0.07583806415398915
2020,8,MIA,0.08643055987614458,-0.01067958614690517,0.10930884381135304,-0.13153442243734995
2020,9,MIA,0.02140487179266809,-0.0590034236078677,-0.0771439125140508,-0.2950553099314372
2020,10,MIA,0.035338078515004305,-0.03330240176834223,-0.14061414202054343,-0.14327254394690195
2020,11,MIA,0.027338000809671303,-0.03379132397752573,-0.12969814985990524,-0.04715125014384588
2020,12,MIA,0.007537739617483956,-0.03456960363637868,-0.01978382219870885,0.02389710769057274
2020,13,MIA,0.002507622088861028,-0.057820692361250224,-0.08238230273127556,-0.14075638726353645
2020,14,MIA,0.0010153911541499747,-0.07014883325455036,-0.0732761463150382,-0.20919386173288027
2020,15,MIA,0.00022976990765745536,-0.06297836397668999,-0.021169173220793407,-0.18629374851783118
2020,16,MIA,0.015894765391360807,-0.06515580636483652,0.05669907356301943,-0.10516728709141414
2020,17,MIA,0.022346989861850082,-0.060244100452890116,0.09885532564173143,-0.020194216320912044
2021,1,MIA,0.0,0.0,0.0,0.0
2021,2,MIA,0.03262969912314902,0.026370443616594588,0.032629698514938354,0.026370443403720856
2021,3,MIA,-0.2525291604510808,0.08964831178838556,-0.21120180189609528,0.09373075142502785
2021,4,MIA,-0.18043566723259127,0.06178993749392541,-0.1645915831128756,0.06756775702039401
2021,5,MIA,-0.1638137350277025,0.09066259210759943,-0.20791015774011612,0.12072831268111865
2021,6,MIA,-0.14027884199812607,0.17551367464121323,-0.06530540126065414,0.24162563557426134
2021,7,MIA,-0.08959574213369491,0.1621726385437616,0.0032575360188881555,0.266072320441405
2021,8,MIA,-0.058057674910124674,0.15614704419207828,0.07086278808613618,0.24286824464797974
2021,9,MIA,-0.06597282225827136,0.14230549268129855,0.04036917040745417,0.08320239434639613
2021,10,MIA,-0.08188488608912418,0.09275081768706815,-0.0683844859401385,-0.04830458263556162
2021,11,MIA,-0.07937797389204264,0.05574167780129306,-0.12219863509138425,-0.17839332173268
2021,12,MIA,-0.054650726756201244,0.05688008035366961,-0.02204642817378044,-0.17009116212526956
2021,13,MIA,-0.04339536942901014,0.031130818940190888,0.06482662136356036,-0.17265252272288004
2021,15,MIA,-0.04254607788378672,0.01671330948694386,0.07253632694482803,-0.135967289408048
2021,16,MIA,-0.04130805266419473,0.005265241240600723,0.003318278739849726,-0.21673254668712616
2021,17,MIA,-0.04539175430933635,-0.031659229327056365,-0.05549190814296404,-0.33825797339280445
2021,18,MIA,-0.0634659681984674,-0.026126448915582353,-0.1637356591721376,-0.26280175025264424
2022,1,MIA,0.0,0.0,0.0,0.0
